k,a_k
1011,1.24814870310690147839090312056447813605581756929737590179044553711112244260652e+1989
1012,3.1546720006446782498506384130417831397102819304835103073625799651298459953232224e+1991
1013,7.9812599495358817674733632255496762155288459460140740196599362942144972778265146e+1993
1014,2.0212388636662223225599624546501921266899524263640217285461573961109965464108772e+1996
1015,5.1238020165875246265844707581270389352356480516706426088195658018770709525873692e+1998
1016,1.3001550109074007295699520674322993747521805207157132526932907888038751841064551e+2001
1017,3.3023690095086133970321960066488038454204867046923938783698807778171092236011894e+2003
1018,8.3962104844708439418580246628844025229017986584056899795102517602838222286881264e+2005
1019,2.1368196369130767668979909783488795090084477931478393320857882039070780255051969e+2008
1020,5.4435075196305737764014103170206314340352020336730196785459348182441328190894978e+2010
1021,1.3880841089157225207973910557902243568072795700117556118717043837744622651250211e+2013
1022,3.5430584269647431902842063117034492430308719966969984287301857978774510991273293e+2015
1023,9.0524473154667085515971565254307885925171449030636380001807167318607837216557203e+2017
1024,2.3151463080637860246115647107860271684878304479992932052517949483681778545355925e+2020
1025,5.9267308765183103291881232345935890410224526495897033984890948580552487550080914e+2022
1026,1.5187136180000789074835270532875317989454864349533281406069303242312477262639527e+2025
1027,3.8954718373520628038111356310731114717578383280117065066876949544456856160461992e+2027
1028,1.0001550673554735984056463954269231969629075288657402706311261836532684960950947e+2030
1029,2.5703797297083421772829624919081927366315299065644770767912746884385727213855019e+2032
1030,6.6122536027963457308914957379664734216678674983064249106171216017322083294069671e+2034
1031,1.7026429020293545161935454699560538254549490474425228908407996338546413434559258e+2037
1032,4.3885301793117519940867722547179704885305728426940956979318792848293811943011053e+2039
1033,1.1322325718679261051878349693042580740975707164315614826322212707379582973281502e+2042
1034,2.9239694443184386045488343149876981047767124025371356259774447709889471030038755e+2044
1035,7.5584063886182765677861027331475249483123689105519075168245711665247420860018357e+2046
1036,1.9557235462103253832727774379877496897509903259229767634932169598902459550057893e+2049
1037,5.0652875186135137878660265192427560981988212632580412726589330396644343706550317e+2051
1038,1.3131663536361821169702020275894413561071525628789188464877378870814305379514587e+2054
1039,3.407642249655753338167692514815247057362153286788553174387747234610925461486517e+2056
1040,8.8512873880987833263543260809190071055935806921526839096110860542761724954751094e+2058
1041,2.3013182802387216245668232222321350894224206025558879595621119870937284178363894e+2061
1042,5.9891381198305909929071073790354309048102718964701215948893953874168513638466512e+2063
1043,1.5601593770850771587823173736996840898681436976290681540794024574934566532025058e+2066
1044,4.0680866799470058695431453418394160774516239387465888815163708741069647681031482e+2068
1045,1.0617630961345051886354837692222961680025387918531801175998629401457035606741629e+2071
1046,2.7738364611987416932068008834707380523659779102674114128869945967295130175025008e+2073
1047,7.253531118551725949073281100526724463976086375574514044436934465760390581832985e+2075
1048,1.8985983871449069035521999824750518446178982158739945879359357921592583742251775e+2078
1049,4.9742927775336363529074693494336397619722295500487685891805073916073735937861399e+2080
1050,1.3044991205294057862044894583083783662460087149860614376225027805190265651337862e+2083
1051,3.4242861912755815002579893371812970696996454323087489503677513211453769395650454e+2085
1052,8.9972490274823533147024639805827250970570544561388756790794624285216481441244745e+2087
1053,2.3662599725068364091394346330364179826989196510533639507756610745748792993429441e+2090
1054,6.2291359669431305169314494822808278828643428933523762894498239614594343325349466e+2092
1055,1.6413659103173606645208566590853555002832822675561510318090693451510191967018466e+2095
1056,4.3290725333800084236076251146285612558956301004783991472555941593901782993602486e+2097
1057,1.1428672293237624295518581449413149974087735244834206184654871815395676436636486e+2100
1058,3.0200057659042414634069444415506606676092921420582109183591868101835045734100825e+2102
1059,7.9878601077727604668363462176668205894556978046318878713019655972468272682318645e+2104
1060,2.1147713920302300066681531374338959649990165036300579950492459745113020748847524e+2107
1061,5.6041056473791536302150847702269801859339652235581716855247661390932393995656192e+2109
1062,1.4864788191375630689876683570830494770718891711909908700604732752187634240309981e+2112
1063,3.946574224747656434652419570859649871552932356172581837532686469119361043006043e+2114
1064,1.0487949278729362288999060729818576839917478260556335826195221135283576575655501e+2117
1065,2.7897754656033333817583172765360504354566381418426468305860552928014104798859469e+2119
1066,7.4277265717829231955148209017936867465447498002260004463794351430126186324392552e+2121
1067,1.9794756703901214043686924106361648216313478171101427233940629538562844428604076e+2124
1068,5.2802155109930070763290278923701107894565084578750114750738861578221588313661304e+2126
1069,1.4098079901658641840957816322253169815662528260852314293994770976637315500137778e+2129
1070,3.7676863757877482952484445437735905610322009043596397660877339312709081100298829e+2131
1071,1.0078493029371601082869857161334529793685876062466203665208013902059384427345728e+2134
1072,2.6984983287600459145945161069319657932589936004034892155719870072507976467157815e+2136
1073,7.2319268901192695513451025364045356165290037566318313636490351765921076270151353e+2138
1074,1.9399513673762940872675062206686625592043983712032686226593518772146227374729028e+2141
1075,5.2087345255070802237279930067601793041307968176655666073293153343618436942893748e+2143
1076,1.3998380429344774519383068131663606053397046195782621734136570014909523880107499e+2146
1077,3.7655392018358433695492207511680569437332014515987558276263197281980928647150278e+2148
1078,1.0138646754447046358256212782057364326097533996126617517935529458855391245952438e+2151
1079,2.7323471303723567679812699327628046313160496132919445381570886525572898421237794e+2153
1080,7.3704574617373228175161012571618147242092249537836419591147379101534424620056419e+2155
1081,1.990010330111625795092948379182062648878356817994302427233050003372489906336569e+2158
1082,5.3779673518925233174067994253732520072033088085358865474009562947430828436641112e+2160
1083,1.4547305661032407084436675988829574099676881918172879599586267301736548580220395e+2163
1084,3.9386570568217760295658941545666038156337561867776716487526821036037857234108022e+2165
1085,1.0673690427010181085934808364442071503714849581343042966554997457410233163118587e+2168
1086,2.8952195225531670013652931675317181171670213146188191417922476891509410593657171e+2170
1087,7.860469498243336901049966260919234395322352731938451973350508062766339507706384e+2172
1088,2.136068615326445127935005987090466033558632294088381685021049863030649909287448e+2175
1089,5.8100687030238090210909677986372210605003520256329933721784774072730995643544773e+2177
1090,1.5817808967715562396924272055652407398355706971068526147355861053382964865475428e+2180
1091,4.3103249070429122528246687981807873674023017084303244492114672401756331214698807e+2182
1092,1.1756334854384778009186424792794665897097276345461793138877249747906474125796244e+2185
1093,3.209458615500737273215314954857317297865285934966864698063012326252582592020311e+2187
1094,8.7697889357187334236053201986491450114072781061943828179285068083262174955866966e+2189
1095,2.3985217863652685011267035018074982300820061040748239651949169587073596113289435e+2192
1096,6.565911070561266558730848789117662930394283887815027098007507998384080175069864e+2194
1097,1.7990480589541557080520296378059913854134503172918797566984448327012464681235079e+2197
1098,4.9338576169123609367317627336712240247413721538541736608036409347267291184165574e+2199
1099,1.3543352342415609387650095185096932803655118814917345507625027802655659064502505e+2202
1100,3.7210122468592721877333716731952820766284498030549414485926999523966979052035814e+2204
1101,1.0232718322750252224824117799840752532527425383514887415344853319726322510134358e+2207
1102,2.8165377617983869602004695587532162852709259802508047456118006692612809455867775e+2209
1103,7.7595121534198196392011466468612542429617062865308665662995039591039448047338527e+2211
1104,2.1396718844086221736370745782573800000730637722615226503915250602180634453726656e+2214
1105,5.9054569554025277626796157498362077544299731104829922174479544162490504438112922e+2216
1106,1.6313721583457881282077716237079046522924701680242208170524957193175173351971768e+2219
1107,4.510715519297749221070230866734747128315009547698926980052539879309932301956513e+2221
1108,1.2483326472703374546537281009146356283762321771029117472357020978088729128494794e+2224
1109,3.4578596650001670019186603090500509184743143265618764210379647279700550821698333e+2226
1110,9.5868556786191647998127786489816523479839218796778137973825499815344530016284447e+2228
1111,2.6603357636671297164062987750016216148712093841770885091400407435147243960500832e+2231
1112,7.3890363185979806156048508386089038751755425719540897449070049487284903213574553e+2233
1113,2.0541392580736217759350391391453840281185820162918767597565712869229939617490409e+2236
1114,5.7156068267692116659251269957050154413738739784057143233937651412986409301140904e+2238
1115,1.5917865881318680757416419576690766240864140533037707533095749127985962433458552e+2241
1116,4.4370775312317808039992328100429811363860971742459670850220356755176175197407848e+2243
1117,1.2379369493186450648602908502193473578464222537663276539665704035657773400835208e+2246
1118,3.4569175177517825576131935468754397255656598321596175401429319437673123673970105e+2248
1119,9.6620247194031695325818835267007762948748715758430927340443506267979177878068987e+2250
1120,2.7029347321484231068718855518459699761566953118127621683415330830342983958044105e+2253
1121,7.568170620872138327822690418461957900306625158325874941733205202436848777818159e+2255
1122,2.1209667720339435884606574877675707365631551914442588359368751400458645766107855e+2258
1123,5.9492752711564387425656830793504692033314722091012770706545907378937559229815236e+2260
1124,1.670248796443663055477007340151401363225095895323251627869609072795318159675423e+2263
1125,4.6933704062951047251637897769939874032454806789113621564235304022083324756795762e+2265
1126,1.3200023659804224360708919195864734279093918827537936784246513873813973214283718e+2268
1127,3.7157840094791599339252523163836608346231124318494624157795750097472041877520676e+2270
1128,1.046915774163780573795593819733735067731145479552580904315024394064770609237476e+2273
1129,2.9522845502155279073854577047213770305847882337248715066425062113201950549913716e+2275
1130,8.3327726171062472495229254121104134941608475616713099545867012379336288109797538e+2277
1131,2.3539940160753952382179064301696938414811467583050440897248172018758881436312394e+2280
1132,6.6558778648607738184488837576136152529593249464599088210818402284915666979963247e+2282
1133,1.8836020748826994269617991881512623225557482643557211828534954476562131776228303e+2285
1134,5.3352707543273180536651587472789362888460833883929287493151369796297506799665289e+2287
1135,1.5125401681311217751416843584585959650596339050644638927929262902063923739547267e+2290
1136,4.2918069776778004138769377184102942688559287593189970001886397527432177007344023e+2292
1137,1.2188658817276133932185215025109741785994267677125064277310395534940572518869624e+2295
1138,3.4646055553089448168048334395186522403161212461258368662197820218945679034790699e+2297
1139,9.8567439786725889292223619946120581707094751739274815583985086094579827302370915e+2299
1140,2.8066911266314312280509435079799240029400650965765575447889907554791600408428278e+2302
1141,7.9990221389455870519866691415490847784568375894549791201651464273207164597854829e+2304
1142,2.2817075190578391306113808023400157613697739249508184994748354032008811810867641e+2307
1143,6.5142363606991375522969901394608799002425606755027988494657456123768297204810291e+2309
1144,1.861432027678481089163587572002325506842563837606765688377788433315963252513313e+2312
1145,5.3236641588699101999333782908092463338002239255084368964308970747260609708119837e+2314
1146,1.5238898814381939583342988156687598215215088799045815454979521909196226914261988e+2317
1147,4.3659188160413726315740852321555107041081220817862196202126267546546306542509038e+2319
1148,1.2519198655326407290557799333368242573409315378678511159248733205220758156634476e+2322
1149,3.5929889421552328964735474803654048630889849807819799481477306138169281384475541e+2324
1150,1.0320800312765444569806231840508189707817007484835017259795427147333939986369749e+2327
1151,2.967212748401186790642721014129431089155734703495206038683583604804985297350659e+2329
1152,8.538104870147011888152198366269064055693679543981978548872704016110455179867129e+2331
1153,2.4589598812952469847994866154274272637707164688303417872716428760371610387879287e+2334
1154,7.0879106483841649377385538049631407386508850907581745930086528916268533558914247e+2336
1155,2.0448503537695445297808626121779853670980014823335580641858004309680777265780775e+2339
1156,5.9044711862581621977825130769472685544590981670865812693787649778379551475042693e+2341
1157,1.7063823031977132233425993468070184205667499043636970399577230255680696961094681e+2344
1158,4.9356823135169442310469045167828304084320829114599535475412531514018159585510477e+2346
1159,1.4288717937238784014209257167848051199980945736268964834753590342701251046099996e+2349
1160,4.140132199635284378059604893164290991876801795294413199728078830282591643441267e+2351
1161,1.2006314412469562964980181691359328635047465911743113196486534190317663830824906e+2354
1162,3.4848127752372724083310340984372368548860885614820175899997793998010630131438861e+2356
1163,1.0123323161571206197313389846626503027387639663161673015161012624626552894531139e+2359
1164,2.9433393891410637949367702110668306839085662673110982920070434944892548468045817e+2361
1165,8.5650687601814153402087299189401276978389543871117829624348670982849825894193817e+2363
1166,2.4945620697503918284708532209507126803738288107551503768134664048799553615901086e+2366
1167,7.2716070920734484548331840570659277326414587321232814880485784636720787328891585e+2368
1168,2.1214793285055616008706593464846693686001066043653605847280697443714876053675325e+2371
1169,6.1946845409600181723192788499851718439105218933636621559107214735251653579574013e+2373
1170,1.810386317200504873741393360124127141714344883132914249941450249528300107068081e+2376
1171,5.2953500773966862603541654233907364088531320994438265875194953717771124558611825e+2378
1172,1.5502049967846436457369659003258913332605561805902571476903639462716979324951929e+2381
1173,4.5420750809044110521732068722307616041194533207325670897374294502176292657714583e+2383
1174,1.3319560349000974689067836967814294725096878269904946612619743180676525723764401e+2386
1175,3.9092690385440609110550447023583622288219678397133974998934225335685814622585435e+2388
1176,1.1483413509090406922175030824200408524733502541709999523411736740809770182778486e+2391
1177,3.3761047021275807526761642657481547369656842440804457312126557317386594355503111e+2393
1178,9.9341326568663117493537322732282179362328764256198630405824241908711484954705785e+2395
1179,2.9255857713211294953696725403551911145133053192867389987749961352654834415929807e+2398
1180,8.6231161097427243596913122143383196558854665608193650049076816563694241571087616e+2400
1181,2.5438051307745453856175337140908339571484975494781433408023389013910977757365425e+2403
1182,7.5105430253048108330560507366615412604254027316132508579060883118329898843633538e+2405
1183,2.2193531851337040156479417798280191796162584170789658755223276596245902290427475e+2408
1184,6.5637007918398704491273311416879259391418848868776239536446390956199771357300353e+2410
1185,1.9428447215936238614149821218068304588645848202859515963900425309317548492514234e+2413
1186,5.7556458047231993989523375929136206551577007703069573112118858551553427655152568e+2415
1187,1.706539602957102677568772871882548544562543413562312729394818163363492520741876e+2418
1188,5.0641284890967454785162527274808983828482282042313933929012242279419505150081278e+2420
1189,1.5040379237186307277197618870722961726163503106027188054885319734471739360534919e+2423
1190,4.4707282834068633064856545590066937480869844755409367549419328291020000683124913e+2425
1191,1.3300344042125513618384379257378708996800390323496677821789027816884057458190596e+2428
1192,3.9601558579475748932982325963923849554232512471582820606282377413405908651126706e+2430
1193,1.1801200254575813607542219980545620471629454316377219325340155300627323008671775e+2433
1194,3.5196888597980584959981726202754334204585382440053101133020160448328879926277277e+2435
1195,1.0506214280576446652530852326090950313603616029742993235503791709096085955475675e+2438
1196,3.1387145262792814261712058521535999422737359508610593114927529029957885776291473e+2440
1197,9.384705718424845305952965213451561285336690806691445946513855854275120513120206e+2442
1198,2.8083580351256714539985560471556337115621330624115654379678500865294090468415533e+2445
1199,8.4109870134875366311117050606538141012676895675779807299267860236819008066081163e+2447
1200,2.5211798007890513838814150608621327233200960525456964161950306354201867773361042e+2450
1201,7.5634988007399168878725561309036660586396789240382243371194915460808225859207038e+2452
1202,2.270928344614846944461870018607706823310462755698549997599030270128232648796941e+2455
1203,6.8241031647368790270602984945091209485516875301710031544935307632135826258018814e+2457
1204,2.052338064445026561427473647192264225061815737011421748395864486275661633617815e+2460
1205,6.1775046322010301889466486951854651772044350137728262598900847923798476387093771e+2462
1206,1.8609633632353027875772160686876186787684720857438820360371248491328142582547823e+2465
1207,5.6107747195105159086695186165320867096637997868869573054081308222104015241702784e+2467
1208,1.6930422881655735660885021998807018171606072159837862999764595544582576613948963e+2470
1209,5.1129606252351519622843483758160113961269938293369236681688595007577599841817689e+2472
1210,1.545384176091249542635566485126752460714639100061817992487519558226377425666187e+2475
1211,4.6747624506209342078099989976810217500240027008013115008676125337323282578782835e+2477
1212,1.4152768717926973752646954409185959020910573253173092127699386501183638010405464e+2480
1213,4.288266354685636805204039183920468692768363015219841094731783661437090548249407e+2482
1214,1.3004099399624828877949803163365638718282819172792893214673505501990323783499575e+2485
1215,3.9467234665861526683154099067843671715153881493632157976984956128999557809257957e+2487
1216,1.1988109753520001648979299768890177764705203771251775809782850083440303320848134e+2490
1217,3.6443663125291400488180924509593523671009290574034682765345208078102314916484426e+2492
1218,1.1087926633917860389267492212964162927626884941141304392751279943670935521482103e+2495
1219,3.3762560669973778443812585174273051728823351243878192746945314979301630289847946e+2497
1220,1.0289086837508919953578703128392431898666262539602652655193902371575114998826156e+2500
1221,3.1381551866100827799406775373972016073838519738129205893438347388226822683152548e+2502
1222,9.5791690365627172655733406972138148233930485239253969221631053730220169041007745e+2504
1223,2.9264209911843465048722393664025880004290591856188839894211977430310288616807666e+2507
1224,8.9474859368530802348185502463396551227598159984039971808399762925975305589026924e+2509
1225,2.7379165692628588234999441033607366655239447971374535695963199226307312648954178e+2512
1226,8.3848262989025652576991076729090047401001236593335452210648300171446953557911886e+2514
1227,2.5699360431391148737409557356901784925832095762216958808726956796802741134919044e+2517
1228,7.883238333910591226919019041176362630620406324166338331807698220323098539791505e+2519
1229,2.4201417619049436521600161118240501420239391153178164396622222559015220963209311e+2522
1230,7.4358475062812148326678677603640961504137955003532991789421463912392033214560866e+2524
1231,2.286511424657639247884569535201389621813630513468703682303802736159213967063344e+2527
1232,7.0367030118424429942087663056111522011868199786594155340943813121700175800205863e+2529
1233,2.167293489179740075092803747160966939955304863108701646004046763448788639907951e+2532
1234,6.6806482095927907322586627876463164467559372616021259474171694817411986255366896e+2534
1235,2.0609695096766305588154073238291189673103495915036549903482253433471691530422879e+2537
1236,6.3632111090586447954779914636834610732000463477018724672761629034609872456727795e+2539
1237,1.9662222829596775103593813326859570086080802286977327963404379728050849264817785e+2542
1238,6.0805116903047702531339585213755182783804390595628366986505711967749743996682594e+2544
1239,1.8819088757695510350142714531028927141354223052428563186855154889852687713884034e+2547
1240,5.8291833875807873416138921362938580939025782948902648392104554962709536476856392e+2549
1241,1.8070377647631681003592073483902320962120825852003632737319459316659183294728365e+2552
1242,5.6063065232578739298635776206302002826908106940713211659176826470772858809406585e+2554
1243,1.7407494514968400380147927946899959374931479478786539836136484715246415995564916e+2557
1244,5.4093518544580995256265081872285078465850846227919706469721387930983220183102201e+2559
1245,1.6823000227418657469546837771232292903734353208942126916511201005932684349277343e+2562
1246,5.2361327054316797370633255480395467464429485257483608271751593182736877951213219e+2564
1247,1.6310472158862737611471106311460914054740083393006629973791652617887164832047138e+2567
1248,5.084764416308326298513550160613221843810371038486162670944610168494442198541624e+2569
1249,1.5864386234303224156848827095630201716337841464972137123497610943335427858030989e+2572
1250,4.9536300530955944243206610416280268703647663062050096017895819565843232778308006e+2574
1251,1.5480017324576157343705012935597445153905108021567683879382023065939611826790832e+2577
1252,4.8413515026681113809056630947437457222389654224671169045025263108580121470559537e+2579
1253,1.5153355467295030322650288667796931316031561851090455242204931026043791176459975e+2582
1254,4.7467652264823821167647698534101910935451553488785484645842420229585877529552576e+2584
1255,1.4881035825672754538889349695748216047031252095555199809546490506543471935196478e+2587
1256,4.6689020731911524564632082236922461970638915053041603007292327324469838970631663e+2589
1257,1.4660280664833367946702573867917333251116406277194041207695158403217802685396582e+2592
1258,4.6069706576107976277486649974242742604381469432313260164288012071843425194231111e+2594
1259,1.4488851938624430119867563301312588115761957290635238783919218897969472299158533e+2597
1260,4.560343905255522114983714090254795745836638956644378455537694571879135778116213e+2599
1261,1.4365013349282676725020650826846682144269402245345967621810316892957197849359541e+2602
1262,4.5285484409337060509470311773730556141852992664888697041424012754826678284443036e+2604
1263,1.4287500976406044971933438229146033457996957979772000028888761032342905530153521e+2607
1264,4.5112565692680061987191515398099015036338479471374965717757216013756217556710301e+2609
1265,1.425550177802128723904589988043540688138129184919763566245505062568483356130852e+2612
1266,4.5082806566400905795357407743474918970868019490656425346545917976891753633679106e+2614
1267,1.4268639451538151118097267931290881257117461632173101161899820783935411613775249e+2617
1268,4.5195697798710529391982003000524299103647467300708329663172718241899706564996053e+2619
1269,1.4326967311678476057886793008543340732763729603760271598646032616270907365427716e+2622
1270,4.5452085586090389911178663481193269565721486371811642536069897688939884977176598e+2624
1271,1.4430968001102223606677070153151962421068694752328574651630819151417623311243861e+2627
1272,4.5854181374295680146204110315333797141295844746992236486953977897415109516802606e+2629
1273,1.4581560002058519923712308627782171695783916985779553835264550299097135400260977e+2632
1274,4.6405593314835638592641762748846743066245360282533618331469337306374146151356442e+2634
1275,1.4780111068366326369633358028082906588589914613847293694209641605206682723576216e+2637
1276,4.7111379975249620151145095594715482408152348768397837010146997011640647945842543e+2639
1277,1.502845885069198544652478113712536542297233632150691932688268957893263010216464e+2642
1278,4.7978127416835412288182763500253373636399931869335764413600173000557122757674037e+2644
1279,1.5328939148823855012242901618062996148835338053806412314134593489867995981835586e+2647
1280,4.9014051278346237337336036898235979104376573515227882962149276153879695658092275e+2649
1281,1.568442239705327941767461871823576288603153373422342641784478810766041735336345e+2652
1282,5.0229126073658292713250061292294146759941625767113433776020100340798171793233083e+2654
1283,1.6098359177844453724394546395581269137588819610761113317376118516399952990602533e+2657
1284,5.1635244542104934680135969540255280998862714987253748649557542172540897959051159e+2659
1285,1.6574835770259687054521820327371028693326258589604839581527651775339365977937817e+2662
1286,5.3246410600727557031873409303350732382152527472535331680225632553576534565635473e+2664
1287,1.7118640979403428809612507439457699185139796790940491164620531849134161210261418e+2667
1288,5.5078970259494834596198820085626728763507362041145809115119487164216474299555476e+2669
1289,1.7735345768744384876463835938372156870983307114541666932721587442555522833272653e+2672
1290,5.7151885798496607724444845957792386039275336464037942215435937670335466417233258e+2674
1291,1.8431397537108287232461077378577392753751307166615059147435484053924833807638193e+2677
1292,5.9487059599573047576251689687321915133618731404021257615639231087022326685963302e+2679
1293,1.9214231256514119891395865249823709762932684300877021689688376558627742594312259e+2682
1294,6.2109715308690288234259847999461935058656939110811819303034875244259110023463717e+2684
1295,2.0092400127920290401041044667333627679563920867374210994707929723556083718119148e+2687
1296,6.5048845521407732978252287526964086856895501435676658092369986492346122126135441e+2689
1297,2.1075728933845374522085547443547258459476309033262610901106602915028623809473124e+2692
1298,6.8337736982312293967212334964627634395911764931830139661369293785538075514019552e+2694
1299,2.2175493887217923953452497889167223168331743278726272437650363157048751590534937e+2697
1300,7.2014586431160801489881051598812216559405079032796183207721131645019205100685745e+2699
1301,2.3404633515876774389455718527302000025225717680766788433602909676790133171043451e+2702
1302,7.6123222787503401061735421786240282762487937299978819366654698345730865998296471e+2704
1303,2.4777996007635462018167591027499403882367931240622794157751416212539512128864493e+2707
1304,8.0713954431616001910623558550593721422691912663649844823001367599091639960295881e+2709
1305,2.6312629503121181360608654372704855255835998403401275412535172088139909527404315e+2712
1306,8.5844564022294968210154602381321508316395889306325526705394590664643923773137448e+2714
1307,2.8028123101034653509113788127263098670965370529533005827751548713196249711805032e+2717
1308,9.1581477725559797503202211480130635451446271606637699277755848247620429469111287e+2719
1309,2.9947007879985382090712502081289578087121356730349167320015708092582636927482351e+2722
1310,9.8001141076914258310313420294004475804492825084798856160506855296683046021284132e+2724
1311,3.209522910021357047936454058904139841284573719702823389707947437254596518503954e+2727
1312,1.0519164016534320642825632479474321301442198716785830743741203189485343256620435e+2730
1313,3.450270299808437002907667192069293120523864268980957333587896084196501311659525e+2732
1314,1.1325461465795148065430181236277489218274228956428890836761878815007564239544963e+2735
1315,3.7203974313376509630558717560437112822722209279396444473233326458874975062694188e+2737
1316,1.2230751868608973768176562216616059507869285519136203596272021848151068677198099e+2740
1317,4.0238994001587564694318589844595925916292289041902197672244658849378795846743942e+2742
1318,1.3248629716478626204263515248206400857882738602070081610548576206032626111203195e+2745
1319,4.3654040613591497686771507343824928090122153085526853689124429002216446567791072e+2747
1320,1.4394855918463574201007264280842802653018776813079871213251641288279754066006745e+2750
1321,4.7502813737471459948698507792426316180956553762535530722522898596395153915713577e+2752
1322,1.5687734727801098692780960021833351705615919326881525482380210212239343834676067e+2755
1323,5.1847733896161025633867183366355772292223658053173943498494801099477051383237301e+2757
1324,1.7148562233823826622543094662391928496462343158951345137749630781243980409927408e+2760
1325,5.6761490633017947983800301767326677998981963656856309392171658135954621777487187e+2762
1326,1.8802160965477213824067894695687258046556173684034245804703339986151252095202112e+2765
1327,6.2328889510910653636366930428992209382864841656408376563057140820964300288906705e+2767
1328,2.0677518303235725120584314621912938734130144496636819700786219947822369076893828e+2770
1329,6.8649059791850335105521523285281558340443927400965656127994436047122005973284821e+2772
1330,2.280855026762620614461732423412552444090332661030106167209005325840968276648768e+2775
1331,7.5838098144457531702437823339304750865538125218059863564604775303831207861536338e+2777
1332,2.5235017018446569346110345700177097837077161776345371853345626529879945007567625e+2780
1333,8.4032240459594002264653563946922256461032305941084900366329802201263191261412807e+2782
1334,2.8003622276420272225204973610869351449410153361970902141912808327568299080952022e+2785
1335,9.3391674509744008936726695179624995317088543558092299813669137305422486810837695e+2787
1336,3.1169336141010796133460927502833175676493790828096774131889214399094587108762042e+2790
1337,1.0410513173112465154880781344969955652805809517554690134200212477336253536074613e+2793
1338,3.47969897669075500978908374173959639503019057302479123478511553103645421441182e+2795
1339,1.1639542805382373187686315433434689660133502961337800699029466714953761746946464e+2798
1340,3.8963201508372361237261344565164913198328216053281199833377342517777970492692235e+2800
1341,1.3052616298498166130389673444491926436915052253430072550588110506328183711378396e+2803
1342,4.3758707988808543104847479215080248688951728058964997271797949055696111178290697e+2805
1343,1.468098349948316261425765369687305118475114394963857189389562088967475077434536e+2808
1344,4.9291190789308544643145873892554875454679603376322104808764761724358666505546714e+2810
1345,1.656176921077546759064929249613293600112005973288553769730433403390763548261026e+2813
1346,5.5688710943652341355879715852541274469451681952574421381117890329339132642927179e+2815
1347,1.8739171255431761402655142963319695606077915393103978311139214550400084895539971e+2818
1348,6.3103890280179474262557795705684413849076676393156342443254458953672574053136679e+2820
1349,2.1265920532183762636590564328808802555787463145028787738704404177183464728580299e+2823
1350,7.1719012262788345399080791159789528553910784515176636206777838796502896787515502e+2825
1351,2.4205063944210438408651978045932840049420787754140751308656776406008223488944928e+2828
1352,8.1752257135121284140048437015598228118417401769198759837892108814059179532113122e+2830
1353,2.763214602335063340031008249685222754303098924404623807231219089593683544275841e+2833
1354,9.3465339134461691655256075921367401912746837329055400648774213754490599416615176e+2835
1355,3.163788385842022425528840258567922730447105196225215942933215701943751212594331e+2838
1356,1.0717288021524009690898747700437776982760685868270031902136467819712628773533255e+2841
1357,3.6331453609545882344873556978110663364037805047443228302848535070497701060265649e+2843
1358,1.2325393881756426222017307635549051776058436921533081806085210234794918864955171e+2846
1359,4.1844536778501242257198859590088628512155876701257048334919517292991050608600861e+2848
1360,1.4216621849178923788834324432983110151594881208790785157492342963736000382296636e+2851
1361,4.8336312212732838563408481457379943545726409722534162062817760813977856095873896e+2853
1362,1.6446361575713397925706556257372156073194993941130543390036900022739513826907524e+2856
1363,5.5999627739884969867811942216569614883041102948132068168159776498409716316333156e+2858
1364,1.908179372952162173203537526354827339900532240235803240268839473274854432268852e+2861
1365,6.5068646183410224681691058949451710549167666137208937854172555733202105423211641e+2863
1366,2.2204583359794104892784206203059639674357500518845243015590148170269264545422019e+2866
1367,7.5828337941801503793010768536061583669324036062998447738874714475240374001143796e+2868
1368,2.5914227260184005899488820582365162217123701413355794039129919408659924873990444e+2871
1369,8.8626291035215308882402619737626110165791651350304995861556494367023258235816516e+2873
1370,3.0332222960034732065906547471237290315573195078448127661197565793539855101502795e+2876
1371,1.0388743563699855627326992528514718248366191575854084842755872369241048059798927e+2879
1372,3.5607272081479799783651123894401346036698495180318786671614669447517965528290256e+2881
1373,1.2213244153581768884371180118458764208976436660463269139371621295533945478100688e+2884
1374,4.1921788598570725075973369327754741314511532880426500043970280772158260010078425e+2886
1375,1.4400075401922748991463611974656123802775694862573441347775717565007305476752508e+2889
1376,4.9500056739858753197176315378522550893693373917744512159729902827288274822616596e+2891
1377,1.7027949975609215160873189631764952746429107975483383628278574299167168221215729e+2894
1378,5.8618478737764673191940851965321161234264637482893222995584758162552924295739299e+2896
1379,2.0193983690991756315294949109972258305119279802534872018957190809534340566322056e+2899
1380,6.9618475684108887300894583078689278169797867467198323502408396183680304480241566e+2901
1381,2.4018276586496298181565248299675498426501997239238152693093215518309474767598482e+2904
1382,8.2922763699729408947749065729995401808562273358104202194369654080596228153634636e+2906
1383,2.8649698864249882697617318122217611007399353904658907260722381712852760505254099e+2909
1384,9.9055933354593849490638293846307527596947403938307320588557793668726657023761198e+2911
1385,3.4273214579066837594725832068914730212646474625066272277573670124473986296950391e+2914
1386,1.1867052709561127402763191357277716293366730716626898642960163857029356521623527e+2917
1387,4.1119172117936114268777682706520461404976915002235433086711177908025759446190396e+2919
1388,1.4258015620462155247205521101584008525311370406833629184148988664021268703290733e+2922
1389,4.9475115619264213294218241637122389446631014417129911982381248494701160527872523e+2924
